,Height,Weight,Sport
35711,169.0,68.0,Gymnastics
35712,169.0,68.0,Gymnastics
35713,169.0,68.0,Gymnastics
35714,169.0,68.0,Gymnastics
35715,169.0,68.0,Gymnastics
35716,169.0,68.0,Gymnastics
35717,169.0,68.0,Gymnastics
35718,169.0,68.0,Gymnastics
35719,169.0,68.0,Gymnastics
35720,169.0,68.0,Gymnastics
35721,169.0,68.0,Gymnastics
35722,169.0,68.0,Gymnastics
35723,169.0,68.0,Gymnastics
35724,169.0,68.0,Gymnastics
35725,163.0,65.0,Gymnastics
35726,163.0,65.0,Gymnastics
35727,163.0,65.0,Gymnastics
35728,163.0,65.0,Gymnastics
35729,163.0,65.0,Gymnastics
35730,163.0,65.0,Gymnastics
35731,163.0,65.0,Gymnastics
35732,163.0,65.0,Gymnastics
35733,163.0,65.0,Gymnastics
35734,163.0,65.0,Gymnastics
35735,163.0,65.0,Gymnastics
35736,163.0,65.0,Gymnastics
35737,163.0,65.0,Gymnastics
35738,163.0,65.0,Gymnastics
35739,163.0,65.0,Gymnastics
35740,163.0,65.0,Gymnastics
35741,163.0,65.0,Gymnastics
35742,163.0,65.0,Gymnastics
35743,163.0,65.0,Gymnastics
35744,163.0,65.0,Gymnastics
35745,163.0,65.0,Gymnastics
35746,163.0,65.0,Gymnastics
35747,163.0,65.0,Gymnastics
35748,163.0,65.0,Gymnastics
35757,172.0,64.0,Gymnastics
35758,172.0,64.0,Gymnastics
35759,172.0,64.0,Gymnastics
35760,172.0,64.0,Gymnastics
35761,172.0,64.0,Gymnastics
35762,172.0,64.0,Gymnastics
35763,172.0,64.0,Gymnastics
35764,172.0,64.0,Gymnastics
35796,156.0,49.0,Gymnastics
35797,156.0,49.0,Gymnastics
35798,156.0,49.0,Gymnastics
35799,156.0,49.0,Gymnastics
35800,156.0,49.0,Gymnastics
36292,155.0,51.0,Gymnastics
36293,155.0,51.0,Gymnastics
36294,155.0,51.0,Gymnastics
36295,155.0,51.0,Gymnastics
36296,155.0,51.0,Gymnastics
36297,155.0,51.0,Gymnastics
36298,155.0,51.0,Gymnastics
36483,160.0,48.0,Gymnastics
36484,160.0,48.0,Gymnastics
36485,160.0,48.0,Gymnastics
36486,160.0,48.0,Gymnastics
36487,160.0,48.0,Gymnastics
36488,160.0,48.0,Gymnastics
36550,156.0,41.0,Gymnastics
36551,156.0,41.0,Gymnastics
36552,156.0,41.0,Gymnastics
36553,156.0,41.0,Gymnastics
36554,156.0,41.0,Gymnastics
36555,156.0,41.0,Gymnastics
36586,175.0,66.0,Gymnastics
36587,175.0,66.0,Gymnastics
36588,175.0,66.0,Gymnastics
36589,175.0,66.0,Gymnastics
36590,175.0,66.0,Gymnastics
36591,169.0,63.0,Gymnastics
36592,169.0,63.0,Gymnastics
36593,169.0,63.0,Gymnastics
36594,169.0,63.0,Gymnastics
36595,169.0,63.0,Gymnastics
36596,169.0,63.0,Gymnastics
36597,169.0,63.0,Gymnastics
36598,169.0,63.0,Gymnastics
36599,169.0,63.0,Gymnastics
36600,169.0,63.0,Gymnastics
36601,169.0,63.0,Gymnastics
36602,169.0,63.0,Gymnastics
36603,169.0,63.0,Gymnastics
36604,169.0,63.0,Gymnastics
36605,169.0,63.0,Gymnastics
36613,160.0,58.0,Gymnastics
36614,160.0,58.0,Gymnastics
36615,160.0,58.0,Gymnastics
36616,160.0,58.0,Gymnastics
36617,160.0,58.0,Gymnastics
36618,160.0,58.0,Gymnastics
36619,160.0,58.0,Gymnastics
36620,160.0,58.0,Gymnastics
36621,160.0,58.0,Gymnastics
36622,160.0,58.0,Gymnastics
36623,160.0,58.0,Gymnastics
36624,160.0,58.0,Gymnastics
36625,160.0,58.0,Gymnastics
36626,160.0,58.0,Gymnastics
36627,160.0,58.0,Gymnastics
36628,160.0,58.0,Gymnastics
36629,160.0,58.0,Gymnastics
36630,160.0,58.0,Gymnastics
36690,180.0,73.0,Gymnastics
36691,180.0,73.0,Gymnastics
36692,180.0,73.0,Gymnastics
36693,180.0,73.0,Gymnastics
36694,180.0,73.0,Gymnastics
36695,180.0,73.0,Gymnastics
36696,180.0,73.0,Gymnastics
36697,180.0,73.0,Gymnastics
36698,180.0,73.0,Gymnastics
36699,180.0,73.0,Gymnastics
36700,180.0,73.0,Gymnastics
36701,180.0,73.0,Gymnastics
36702,180.0,73.0,Gymnastics
36703,180.0,73.0,Gymnastics
36704,180.0,73.0,Gymnastics
36705,180.0,73.0,Gymnastics
36706,180.0,73.0,Gymnastics
36707,180.0,73.0,Gymnastics
36708,180.0,73.0,Gymnastics
36709,180.0,73.0,Gymnastics
36791,157.0,44.0,Gymnastics
36792,157.0,44.0,Gymnastics
36793,157.0,44.0,Gymnastics
36794,157.0,44.0,Gymnastics
36795,157.0,44.0,Gymnastics
36796,157.0,44.0,Gymnastics
36838,155.0,43.0,Gymnastics
36839,155.0,43.0,Gymnastics
36840,155.0,43.0,Gymnastics
36841,155.0,43.0,Gymnastics
36842,155.0,43.0,Gymnastics
36843,155.0,43.0,Gymnastics
36968,169.0,65.0,Gymnastics
36969,169.0,65.0,Gymnastics
36970,169.0,65.0,Gymnastics
36971,169.0,65.0,Gymnastics
36972,169.0,65.0,Gymnastics
36973,169.0,65.0,Gymnastics
36974,169.0,65.0,Gymnastics
36975,169.0,65.0,Gymnastics
36997,160.0,54.0,Gymnastics
36998,160.0,54.0,Gymnastics
36999,160.0,54.0,Gymnastics
37000,160.0,54.0,Gymnastics
37001,160.0,54.0,Gymnastics
37002,160.0,54.0,Gymnastics
37003,160.0,54.0,Gymnastics
37004,160.0,54.0,Gymnastics
37005,150.0,43.0,Gymnastics
37006,150.0,43.0,Gymnastics
37007,150.0,43.0,Gymnastics
37008,150.0,43.0,Gymnastics
37009,150.0,43.0,Gymnastics
37010,150.0,43.0,Gymnastics
37145,172.0,58.0,Gymnastics
37146,172.0,58.0,Gymnastics
37147,172.0,58.0,Gymnastics
37148,172.0,58.0,Gymnastics
37149,172.0,58.0,Gymnastics
37150,172.0,58.0,Gymnastics
37151,172.0,58.0,Gymnastics
37152,172.0,58.0,Gymnastics
37233,166.0,61.0,Gymnastics
37234,166.0,61.0,Gymnastics
37235,166.0,61.0,Gymnastics
37236,166.0,61.0,Gymnastics
37237,166.0,61.0,Gymnastics
37238,166.0,61.0,Gymnastics
37239,166.0,61.0,Gymnastics
37240,166.0,61.0,Gymnastics
37241,166.0,61.0,Gymnastics
37242,166.0,61.0,Gymnastics
37243,166.0,61.0,Gymnastics
37244,166.0,61.0,Gymnastics
37245,166.0,61.0,Gymnastics
37246,166.0,61.0,Gymnastics
37247,166.0,61.0,Gymnastics
37273,164.0,62.0,Gymnastics
37274,164.0,62.0,Gymnastics
37275,164.0,62.0,Gymnastics
37276,164.0,62.0,Gymnastics
37277,164.0,62.0,Gymnastics
37278,164.0,62.0,Gymnastics
37279,164.0,62.0,Gymnastics
37280,164.0,62.0,Gymnastics
37281,164.0,62.0,Gymnastics
37282,164.0,62.0,Gymnastics
37283,164.0,62.0,Gymnastics
37284,164.0,62.0,Gymnastics
37285,164.0,62.0,Gymnastics
37286,164.0,62.0,Gymnastics
37314,160.0,60.0,Gymnastics
37315,160.0,60.0,Gymnastics
37316,160.0,60.0,Gymnastics
37317,160.0,60.0,Gymnastics
37318,160.0,60.0,Gymnastics
37319,160.0,60.0,Gymnastics
37320,160.0,60.0,Gymnastics
37321,160.0,60.0,Gymnastics
37325,159.0,51.0,Gymnastics
37326,159.0,51.0,Gymnastics
37327,159.0,51.0,Gymnastics
37328,159.0,51.0,Gymnastics
37329,159.0,51.0,Gymnastics
37330,159.0,51.0,Gymnastics
37331,159.0,51.0,Gymnastics
37332,159.0,51.0,Gymnastics
37333,159.0,51.0,Gymnastics
37334,159.0,51.0,Gymnastics
37335,159.0,51.0,Gymnastics
37336,159.0,51.0,Gymnastics
37369,162.0,53.0,Gymnastics
37370,162.0,53.0,Gymnastics
37371,162.0,53.0,Gymnastics
37372,162.0,53.0,Gymnastics
37373,162.0,53.0,Gymnastics
37374,162.0,53.0,Gymnastics
37375,162.0,53.0,Gymnastics
37376,162.0,53.0,Gymnastics
37377,162.0,53.0,Gymnastics
37378,162.0,53.0,Gymnastics
37379,162.0,53.0,Gymnastics
37380,162.0,53.0,Gymnastics
37635,174.0,65.0,Gymnastics
37636,174.0,65.0,Gymnastics
37637,174.0,65.0,Gymnastics
37638,174.0,65.0,Gymnastics
37639,174.0,65.0,Gymnastics
37640,174.0,65.0,Gymnastics
37641,174.0,65.0,Gymnastics
37642,174.0,65.0,Gymnastics
37643,174.0,65.0,Gymnastics
37644,174.0,65.0,Gymnastics
37645,174.0,65.0,Gymnastics
37646,174.0,65.0,Gymnastics
37647,174.0,65.0,Gymnastics
37648,174.0,65.0,Gymnastics
37649,174.0,65.0,Gymnastics
37650,174.0,65.0,Gymnastics
37656,172.0,73.0,Gymnastics
37657,172.0,73.0,Gymnastics
37658,172.0,73.0,Gymnastics
37659,172.0,73.0,Gymnastics
37660,172.0,73.0,Gymnastics
37661,172.0,73.0,Gymnastics
37662,172.0,73.0,Gymnastics
37663,172.0,73.0,Gymnastics
37664,172.0,73.0,Gymnastics
37665,172.0,73.0,Gymnastics
37666,172.0,73.0,Gymnastics
37667,172.0,73.0,Gymnastics
37668,172.0,73.0,Gymnastics
37669,172.0,73.0,Gymnastics
37670,172.0,73.0,Gymnastics
37671,172.0,73.0,Gymnastics
37672,172.0,73.0,Gymnastics
37673,172.0,73.0,Gymnastics
37674,172.0,73.0,Gymnastics
37675,172.0,73.0,Gymnastics
37676,172.0,73.0,Gymnastics
37677,172.0,73.0,Gymnastics
37678,172.0,73.0,Gymnastics
37679,172.0,73.0,Gymnastics
37733,163.0,58.0,Gymnastics
37734,163.0,58.0,Gymnastics
37735,163.0,58.0,Gymnastics
37736,163.0,58.0,Gymnastics
37737,163.0,58.0,Gymnastics
37738,163.0,58.0,Gymnastics
37764,152.0,43.0,Gymnastics
37765,152.0,43.0,Gymnastics
37766,152.0,43.0,Gymnastics
37767,152.0,43.0,Gymnastics
37768,152.0,43.0,Gymnastics
37769,152.0,43.0,Gymnastics
37945,145.0,39.0,Gymnastics
37946,145.0,39.0,Gymnastics
37982,158.0,50.0,Gymnastics
37983,158.0,50.0,Gymnastics
37984,158.0,50.0,Gymnastics
37985,158.0,50.0,Gymnastics
37986,158.0,50.0,Gymnastics
37987,158.0,50.0,Gymnastics
37988,158.0,50.0,Gymnastics
37989,158.0,50.0,Gymnastics
37990,158.0,50.0,Gymnastics
37991,158.0,50.0,Gymnastics
37992,158.0,50.0,Gymnastics
37993,158.0,50.0,Gymnastics
38002,152.0,41.0,Gymnastics
38003,152.0,41.0,Gymnastics
38004,152.0,41.0,Gymnastics
38005,152.0,41.0,Gymnastics
38006,152.0,41.0,Gymnastics
38030,164.0,61.0,Gymnastics
38031,164.0,61.0,Gymnastics
38032,164.0,61.0,Gymnastics
38033,164.0,61.0,Gymnastics
38034,164.0,61.0,Gymnastics
38035,164.0,61.0,Gymnastics
38036,164.0,61.0,Gymnastics
38037,164.0,61.0,Gymnastics
38395,165.0,62.0,Gymnastics
38396,165.0,62.0,Gymnastics
38397,165.0,62.0,Gymnastics
38398,165.0,62.0,Gymnastics
38399,165.0,62.0,Gymnastics
38400,165.0,62.0,Gymnastics
38401,165.0,62.0,Gymnastics
38524,160.0,50.0,Gymnastics
38525,160.0,50.0,Gymnastics
38526,160.0,50.0,Gymnastics
38527,160.0,50.0,Gymnastics
38528,160.0,50.0,Gymnastics
38529,160.0,50.0,Gymnastics
38701,162.0,47.0,Gymnastics
38702,162.0,47.0,Gymnastics
38703,162.0,47.0,Gymnastics
38704,162.0,47.0,Gymnastics
38705,162.0,47.0,Gymnastics
38706,162.0,47.0,Gymnastics
38770,160.0,70.0,Gymnastics
38771,160.0,70.0,Gymnastics
38772,160.0,70.0,Gymnastics
38773,160.0,70.0,Gymnastics
38774,160.0,70.0,Gymnastics
38775,160.0,70.0,Gymnastics
38776,160.0,70.0,Gymnastics
38777,160.0,70.0,Gymnastics
38778,160.0,70.0,Gymnastics
38779,160.0,70.0,Gymnastics
38780,160.0,70.0,Gymnastics
38781,160.0,70.0,Gymnastics
38782,160.0,70.0,Gymnastics
38783,160.0,70.0,Gymnastics
38784,160.0,70.0,Gymnastics
38785,160.0,70.0,Gymnastics
38978,177.0,68.0,Gymnastics
38979,177.0,68.0,Gymnastics
38980,177.0,68.0,Gymnastics
38981,177.0,68.0,Gymnastics
38982,177.0,68.0,Gymnastics
38983,177.0,68.0,Gymnastics
38984,177.0,68.0,Gymnastics
38985,177.0,68.0,Gymnastics
39035,165.0,60.0,Gymnastics
39036,165.0,60.0,Gymnastics
39037,165.0,60.0,Gymnastics
39038,165.0,60.0,Gymnastics
39039,165.0,60.0,Gymnastics
39040,165.0,60.0,Gymnastics
39041,165.0,60.0,Gymnastics
39042,165.0,60.0,Gymnastics
39043,165.0,60.0,Gymnastics
39044,165.0,60.0,Gymnastics
39045,165.0,60.0,Gymnastics
39046,165.0,60.0,Gymnastics
39047,165.0,60.0,Gymnastics
39048,165.0,60.0,Gymnastics
39049,165.0,60.0,Gymnastics
39050,165.0,60.0,Gymnastics
39051,165.0,60.0,Gymnastics
39052,165.0,60.0,Gymnastics
39053,165.0,60.0,Gymnastics
39054,165.0,60.0,Gymnastics
39055,165.0,60.0,Gymnastics
39056,169.0,66.0,Gymnastics
39057,169.0,66.0,Gymnastics
39058,169.0,66.0,Gymnastics
39059,169.0,66.0,Gymnastics
39060,169.0,66.0,Gymnastics
39061,169.0,66.0,Gymnastics
39062,169.0,66.0,Gymnastics
39063,169.0,66.0,Gymnastics
39096,155.0,43.0,Gymnastics
39097,155.0,43.0,Gymnastics
39098,155.0,43.0,Gymnastics
39099,155.0,43.0,Gymnastics
39100,155.0,43.0,Gymnastics
39101,155.0,43.0,Gymnastics
39102,155.0,43.0,Gymnastics
39103,155.0,43.0,Gymnastics
39104,155.0,43.0,Gymnastics
39105,155.0,43.0,Gymnastics
39116,175.0,65.0,Gymnastics
39117,175.0,65.0,Gymnastics
39118,175.0,65.0,Gymnastics
39119,175.0,65.0,Gymnastics
39120,175.0,65.0,Gymnastics
39121,175.0,65.0,Gymnastics
39122,175.0,65.0,Gymnastics
39237,143.0,36.0,Gymnastics
39238,143.0,36.0,Gymnastics
39239,143.0,36.0,Gymnastics
39240,143.0,36.0,Gymnastics
39241,143.0,36.0,Gymnastics
39242,143.0,36.0,Gymnastics
39466,160.0,58.0,Gymnastics
39467,160.0,58.0,Gymnastics
39468,160.0,58.0,Gymnastics
39469,160.0,58.0,Gymnastics
39470,160.0,58.0,Gymnastics
39471,160.0,58.0,Gymnastics
39472,160.0,58.0,Gymnastics
39473,160.0,58.0,Gymnastics
39474,160.0,58.0,Gymnastics
39475,160.0,58.0,Gymnastics
39476,160.0,58.0,Gymnastics
39487,158.0,44.0,Gymnastics
39488,158.0,44.0,Gymnastics
39489,158.0,44.0,Gymnastics
39490,158.0,44.0,Gymnastics
39491,158.0,44.0,Gymnastics
39492,158.0,44.0,Gymnastics
39576,152.0,43.0,Gymnastics
39577,152.0,43.0,Gymnastics
39578,152.0,43.0,Gymnastics
39579,152.0,43.0,Gymnastics
39580,152.0,43.0,Gymnastics
39581,152.0,43.0,Gymnastics
39582,152.0,43.0,Gymnastics
39583,152.0,43.0,Gymnastics
39584,152.0,43.0,Gymnastics
39585,152.0,43.0,Gymnastics
39588,165.0,60.0,Gymnastics
39589,165.0,60.0,Gymnastics
39590,165.0,60.0,Gymnastics
39591,165.0,60.0,Gymnastics
39592,165.0,60.0,Gymnastics
39593,165.0,60.0,Gymnastics
39594,165.0,60.0,Gymnastics
39953,168.0,69.0,Gymnastics
39954,168.0,69.0,Gymnastics
39955,168.0,69.0,Gymnastics
39956,168.0,69.0,Gymnastics
39957,168.0,69.0,Gymnastics
39958,168.0,69.0,Gymnastics
39959,168.0,69.0,Gymnastics
40016,165.0,60.0,Gymnastics
40017,165.0,60.0,Gymnastics
40018,165.0,60.0,Gymnastics
40019,165.0,60.0,Gymnastics
40020,165.0,60.0,Gymnastics
40021,165.0,60.0,Gymnastics
40022,165.0,60.0,Gymnastics
40023,165.0,60.0,Gymnastics
40396,157.0,53.0,Gymnastics
40397,157.0,53.0,Gymnastics
40398,157.0,53.0,Gymnastics
40399,157.0,53.0,Gymnastics
40400,157.0,53.0,Gymnastics
40401,157.0,53.0,Gymnastics
40402,157.0,53.0,Gymnastics
40403,157.0,53.0,Gymnastics
40607,163.0,57.0,Gymnastics
40608,163.0,57.0,Gymnastics
40609,163.0,57.0,Gymnastics
40610,163.0,57.0,Gymnastics
40611,163.0,57.0,Gymnastics
40612,163.0,57.0,Gymnastics
40613,163.0,57.0,Gymnastics
40614,163.0,57.0,Gymnastics
40674,141.0,30.0,Gymnastics
40675,141.0,30.0,Gymnastics
40676,141.0,30.0,Gymnastics
40677,141.0,30.0,Gymnastics
40678,141.0,30.0,Gymnastics
40679,141.0,30.0,Gymnastics
40829,160.0,56.0,Gymnastics
40830,160.0,56.0,Gymnastics
40831,160.0,56.0,Gymnastics
40832,160.0,56.0,Gymnastics
40833,160.0,56.0,Gymnastics
40849,135.0,25.0,Gymnastics
40850,135.0,25.0,Gymnastics
40851,135.0,25.0,Gymnastics
40852,135.0,25.0,Gymnastics
40853,135.0,25.0,Gymnastics
40854,135.0,25.0,Gymnastics
40920,153.0,48.0,Gymnastics
40921,153.0,48.0,Gymnastics
40922,153.0,48.0,Gymnastics
40923,153.0,48.0,Gymnastics
40924,153.0,48.0,Gymnastics
40952,161.0,51.0,Gymnastics
40953,161.0,51.0,Gymnastics
40954,161.0,51.0,Gymnastics
40955,161.0,51.0,Gymnastics
40956,161.0,51.0,Gymnastics
40957,161.0,51.0,Gymnastics
41088,155.0,44.0,Gymnastics
41089,155.0,44.0,Gymnastics
41090,155.0,44.0,Gymnastics
41091,155.0,44.0,Gymnastics
41092,155.0,44.0,Gymnastics
41093,155.0,44.0,Gymnastics
41094,155.0,44.0,Gymnastics
41095,155.0,44.0,Gymnastics
41096,155.0,44.0,Gymnastics
41097,155.0,44.0,Gymnastics
41609,153.0,43.0,Gymnastics
41610,153.0,43.0,Gymnastics
41611,153.0,43.0,Gymnastics
41612,153.0,43.0,Gymnastics
41613,153.0,43.0,Gymnastics
41614,153.0,43.0,Gymnastics
41615,153.0,43.0,Gymnastics
41616,153.0,43.0,Gymnastics
41617,153.0,43.0,Gymnastics
41618,153.0,43.0,Gymnastics
41619,153.0,43.0,Gymnastics
41620,153.0,43.0,Gymnastics
41621,153.0,43.0,Gymnastics
41622,153.0,43.0,Gymnastics
41623,153.0,43.0,Gymnastics
41624,153.0,43.0,Gymnastics
41625,153.0,43.0,Gymnastics
41626,153.0,43.0,Gymnastics
41627,153.0,43.0,Gymnastics
41628,153.0,43.0,Gymnastics
41629,153.0,43.0,Gymnastics
41630,153.0,43.0,Gymnastics
41631,153.0,43.0,Gymnastics
41632,153.0,43.0,Gymnastics
41633,153.0,43.0,Gymnastics
41634,153.0,43.0,Gymnastics
41635,153.0,43.0,Gymnastics
41636,153.0,43.0,Gymnastics
41637,153.0,43.0,Gymnastics
41703,162.0,56.0,Gymnastics
41704,162.0,56.0,Gymnastics
41705,162.0,56.0,Gymnastics
41706,162.0,56.0,Gymnastics
41707,162.0,56.0,Gymnastics
41708,162.0,56.0,Gymnastics
41709,162.0,56.0,Gymnastics
41710,162.0,56.0,Gymnastics
41741,155.0,51.0,Gymnastics
41742,155.0,51.0,Gymnastics
41743,155.0,51.0,Gymnastics
41744,155.0,51.0,Gymnastics
41745,155.0,51.0,Gymnastics
41746,155.0,51.0,Gymnastics
41747,155.0,51.0,Gymnastics
41748,155.0,51.0,Gymnastics
41749,155.0,51.0,Gymnastics
41750,155.0,51.0,Gymnastics
41751,155.0,51.0,Gymnastics
41752,155.0,51.0,Gymnastics
41753,155.0,51.0,Gymnastics
41754,155.0,51.0,Gymnastics
41755,155.0,51.0,Gymnastics
41756,155.0,51.0,Gymnastics
41757,155.0,51.0,Gymnastics
41758,155.0,51.0,Gymnastics
41759,155.0,51.0,Gymnastics
41760,155.0,51.0,Gymnastics
41761,158.0,49.0,Gymnastics
41762,158.0,49.0,Gymnastics
41763,158.0,49.0,Gymnastics
41764,158.0,49.0,Gymnastics
41765,158.0,49.0,Gymnastics
41766,158.0,49.0,Gymnastics
41767,158.0,49.0,Gymnastics
41768,158.0,49.0,Gymnastics
41769,158.0,49.0,Gymnastics
41770,158.0,49.0,Gymnastics
41771,158.0,49.0,Gymnastics
41772,158.0,49.0,Gymnastics
41773,158.0,49.0,Gymnastics
41891,170.0,66.0,Gymnastics
41892,170.0,66.0,Gymnastics
41893,170.0,66.0,Gymnastics
41894,170.0,66.0,Gymnastics
41895,170.0,66.0,Gymnastics
41896,170.0,66.0,Gymnastics
41897,170.0,66.0,Gymnastics
41898,170.0,66.0,Gymnastics
41899,170.0,66.0,Gymnastics
41900,170.0,66.0,Gymnastics
41901,170.0,66.0,Gymnastics
41902,170.0,66.0,Gymnastics
41903,170.0,66.0,Gymnastics
41904,170.0,66.0,Gymnastics
41905,170.0,66.0,Gymnastics
41906,170.0,66.0,Gymnastics
42375,172.0,72.0,Gymnastics
42376,172.0,72.0,Gymnastics
42377,172.0,72.0,Gymnastics
42378,172.0,72.0,Gymnastics
42379,172.0,72.0,Gymnastics
42380,172.0,72.0,Gymnastics
42381,172.0,72.0,Gymnastics
42598,153.0,49.0,Gymnastics
42599,153.0,49.0,Gymnastics
42600,153.0,49.0,Gymnastics
42601,153.0,49.0,Gymnastics
42811,149.0,46.0,Gymnastics
42812,149.0,46.0,Gymnastics
42813,149.0,46.0,Gymnastics
42814,149.0,46.0,Gymnastics
42815,149.0,46.0,Gymnastics
42816,149.0,46.0,Gymnastics
42824,163.0,55.0,Gymnastics
42825,163.0,55.0,Gymnastics
42826,163.0,55.0,Gymnastics
42827,163.0,55.0,Gymnastics
42828,163.0,55.0,Gymnastics
42829,163.0,55.0,Gymnastics
43031,165.0,55.0,Gymnastics
43032,165.0,55.0,Gymnastics
43033,165.0,55.0,Gymnastics
43034,165.0,55.0,Gymnastics
43035,165.0,55.0,Gymnastics
43122,173.0,68.0,Gymnastics
43123,173.0,68.0,Gymnastics
43124,173.0,68.0,Gymnastics
43125,173.0,68.0,Gymnastics
43126,173.0,68.0,Gymnastics
43127,173.0,68.0,Gymnastics
43128,173.0,68.0,Gymnastics
43129,173.0,68.0,Gymnastics
43201,170.0,70.0,Gymnastics
43202,170.0,70.0,Gymnastics
43203,170.0,70.0,Gymnastics
43204,170.0,70.0,Gymnastics
43205,170.0,70.0,Gymnastics
43206,170.0,70.0,Gymnastics
43207,170.0,70.0,Gymnastics
43208,170.0,70.0,Gymnastics
43657,179.0,73.0,Gymnastics
43658,179.0,73.0,Gymnastics
43659,179.0,73.0,Gymnastics
43660,179.0,73.0,Gymnastics
43661,179.0,73.0,Gymnastics
43697,170.0,66.0,Gymnastics
43698,170.0,66.0,Gymnastics
43699,170.0,66.0,Gymnastics
43700,170.0,66.0,Gymnastics
43701,170.0,66.0,Gymnastics
43702,170.0,66.0,Gymnastics
43703,170.0,66.0,Gymnastics
43721,152.0,43.0,Gymnastics
43722,152.0,43.0,Gymnastics
43723,152.0,43.0,Gymnastics
43724,152.0,43.0,Gymnastics
43725,152.0,43.0,Gymnastics
43726,152.0,43.0,Gymnastics
43773,162.0,45.0,Gymnastics
43774,162.0,45.0,Gymnastics
43775,162.0,45.0,Gymnastics
43776,162.0,45.0,Gymnastics
43777,162.0,45.0,Gymnastics
43778,162.0,45.0,Gymnastics
43779,162.0,45.0,Gymnastics
43780,162.0,45.0,Gymnastics
43781,162.0,45.0,Gymnastics
43782,162.0,45.0,Gymnastics
43783,162.0,45.0,Gymnastics
43784,162.0,45.0,Gymnastics
43796,167.0,67.0,Gymnastics
43797,167.0,67.0,Gymnastics
43798,167.0,67.0,Gymnastics
43799,167.0,67.0,Gymnastics
43800,167.0,67.0,Gymnastics
43801,167.0,67.0,Gymnastics
43802,167.0,67.0,Gymnastics
43803,167.0,67.0,Gymnastics
43813,157.0,46.0,Gymnastics
43814,157.0,46.0,Gymnastics
43815,157.0,46.0,Gymnastics
43816,157.0,46.0,Gymnastics
43817,157.0,46.0,Gymnastics
43818,157.0,46.0,Gymnastics
43819,157.0,46.0,Gymnastics
43820,157.0,46.0,Gymnastics
43821,157.0,46.0,Gymnastics
43822,157.0,46.0,Gymnastics
43823,157.0,46.0,Gymnastics
43927,174.0,66.0,Gymnastics
43928,174.0,66.0,Gymnastics
43929,174.0,66.0,Gymnastics
43930,174.0,66.0,Gymnastics
43931,174.0,66.0,Gymnastics
43932,174.0,66.0,Gymnastics
43933,174.0,66.0,Gymnastics
43934,174.0,66.0,Gymnastics
44034,165.0,58.0,Gymnastics
44035,165.0,58.0,Gymnastics
44036,165.0,58.0,Gymnastics
44037,165.0,58.0,Gymnastics
44038,165.0,58.0,Gymnastics
44039,165.0,58.0,Gymnastics
44040,165.0,58.0,Gymnastics
44041,165.0,58.0,Gymnastics
44042,165.0,58.0,Gymnastics
44043,165.0,58.0,Gymnastics
44044,165.0,58.0,Gymnastics
44045,165.0,58.0,Gymnastics
44046,165.0,58.0,Gymnastics
44047,165.0,58.0,Gymnastics
44048,165.0,58.0,Gymnastics
44049,165.0,58.0,Gymnastics
44149,160.0,46.0,Gymnastics
44150,160.0,46.0,Gymnastics
44151,160.0,46.0,Gymnastics
44152,160.0,46.0,Gymnastics
44153,160.0,46.0,Gymnastics
44154,160.0,46.0,Gymnastics
44256,153.0,42.0,Gymnastics
44257,153.0,42.0,Gymnastics
44258,153.0,42.0,Gymnastics
44259,153.0,42.0,Gymnastics
44260,153.0,42.0,Gymnastics
44589,167.0,65.0,Gymnastics
44590,167.0,65.0,Gymnastics
44591,167.0,65.0,Gymnastics
44592,167.0,65.0,Gymnastics
44593,167.0,65.0,Gymnastics
44594,167.0,65.0,Gymnastics
44595,167.0,65.0,Gymnastics
44596,167.0,65.0,Gymnastics
44605,178.0,80.0,Gymnastics
44606,178.0,80.0,Gymnastics
44607,178.0,80.0,Gymnastics
44608,178.0,80.0,Gymnastics
44609,178.0,80.0,Gymnastics
44610,178.0,80.0,Gymnastics
44611,178.0,80.0,Gymnastics
44612,178.0,80.0,Gymnastics
44613,178.0,80.0,Gymnastics
44614,178.0,80.0,Gymnastics
44615,178.0,80.0,Gymnastics
44616,178.0,80.0,Gymnastics
44617,178.0,80.0,Gymnastics
44618,178.0,80.0,Gymnastics
44619,178.0,80.0,Gymnastics
44620,178.0,80.0,Gymnastics
44630,164.0,65.0,Gymnastics
44631,164.0,65.0,Gymnastics
44632,164.0,65.0,Gymnastics
44633,164.0,65.0,Gymnastics
44634,164.0,65.0,Gymnastics
44635,164.0,65.0,Gymnastics
44726,165.0,71.0,Gymnastics
44893,173.0,64.0,Gymnastics
44894,173.0,64.0,Gymnastics
44895,173.0,64.0,Gymnastics
44896,173.0,64.0,Gymnastics
44948,160.0,50.0,Gymnastics
44949,160.0,50.0,Gymnastics
44950,160.0,50.0,Gymnastics
44951,160.0,50.0,Gymnastics
44952,160.0,50.0,Gymnastics
44953,160.0,50.0,Gymnastics
45001,166.0,65.0,Gymnastics
45002,166.0,65.0,Gymnastics
45003,166.0,65.0,Gymnastics
45004,166.0,65.0,Gymnastics
45005,166.0,65.0,Gymnastics
45006,166.0,65.0,Gymnastics
45007,166.0,65.0,Gymnastics
45008,166.0,65.0,Gymnastics
45131,156.0,46.0,Gymnastics
45132,156.0,46.0,Gymnastics
45133,156.0,46.0,Gymnastics
45134,156.0,46.0,Gymnastics
45135,156.0,46.0,Gymnastics
45144,155.0,54.0,Gymnastics
